
time (s) rate (m3/d) pressure (bar)
16180.00	10000	159.3250858
16200.00	10000	159.3245773
16220.00	10000	159.3240564
16240.00	10000	159.3235369
16260.00	10000	159.3230287
16280.00	10000	159.3225079
16300.00	10000	159.3219911
16320.00	10000	159.3214704
16340.00	10000	159.3209541
16360.00	10000	159.3204453
16380.00	10000	159.3199279
16400.00	10000	159.3194219
16420.00	10000	159.3189031
16440.00	10000	159.3183884
16460.00	10000	159.3178699
16480.00	10000	159.3173556
16500.00	10000	159.3168489
16520.00	10000	159.3163337
16540.00	10000	159.3158298
16560.00	10000	159.3153132
16580.00	10000	159.3148006
16600.00	10000	159.3142841
16620.00	10000	159.3137819
16640.00	10000	159.3132673
16660.00	10000	159.3127641
16680.00	10000	159.3122522
16700.00	10000	159.3117376
16720.00	10000	159.311227
16740.00	10000	159.3107239
16760.00	10000	159.3102122
16780.00	10000	159.3097118
16800.00	10000	159.3091987
16820.00	10000	159.3086895
16840.00	10000	159.3081765
16860.00	10000	159.3076778
16880.00	10000	159.3071666
16900.00	10000	159.3066669
16920.00	10000	159.3061584
16940.00	10000	159.3056472
16960.00	10000	159.3051401
16980.00	10000	159.3046404
17000.00	10000	159.3041321
17020.00	10000	159.3036351
17040.00	10000	159.3031254
17060.00	10000	159.3026197
17080.00	10000	159.3021215
17100.00	10000	159.3016146
17120.00	10000	159.301119
17140.00	10000	159.3006108
17160.00	10000	159.3001065
17180.00	10000	159.2995983
17200.00	10000	159.2991044
17220.00	10000	159.2986094
17240.00	10000	159.2981029
17260.00	10000	159.2976001
17280.00	10000	159.2970934
17300.00	10000	159.296601
17320.00	10000	159.2961075
17340.00	10000	159.2956024
17360.00	10000	159.2951011
17380.00	10000	159.2945958
17400.00	10000	159.2941049
17420.00	10000	159.2936127
17440.00	10000	159.2931091
17460.00	10000	159.2926092
17480.00	10000	159.2921054
17500.00	10000	159.2916159
17520.00	10000	159.2911252
17540.00	10000	159.290623
17560.00	10000	159.2901245
17580.00	10000	159.2896335
17600.00	10000	159.2891339
17620.00	10000	159.2886455
17640.00	10000	159.2881443
17660.00	10000	159.2876472
17680.00	10000	159.2871575
17700.00	10000	159.2866692
17720.00	10000	159.2861722
17740.00	10000	159.2856724
17760.00	10000	159.2851867
17780.00	10000	159.2846883
17800.00	10000	159.2842014
17820.00	10000	159.2837057
17840.00	10000	159.2832074
17860.00	10000	159.282723
17880.00	10000	159.2822373
17900.00	10000	159.2817402
17920.00	10000	159.2812468
17940.00	10000	159.2807607
17960.00	10000	159.280276
17980.00	10000	159.2797826
18000.00	10000	159.2792864
18020.00	10000	159.2788042
18040.00	10000	159.2783094
18060.00	10000	159.277826
18080.00	10000	159.2773338
18100.00	10000	159.276839
18120.00	10000	159.2763681
18140.00	10000	159.275876
18160.00	10000	159.2753824
18180.00	10000	159.2749024
18200.00	10000	159.2744098
18220.00	10000	159.2739287
18240.00	10000	159.2734387
18260.00	10000	159.272946
18280.00	10000	159.2724773
18300.00	10000	159.2719873
18320.00	10000	159.2714959
18340.00	10000	159.2710181
18360.00	10000	159.2705276
18380.00	10000	159.2700486
18400.00	10000	159.2695608
18420.00	10000	159.2690815
18440.00	10000	159.2686034
18460.00	10000	159.2681165
18480.00	10000	159.2676267
18500.00	10000	159.267151
18520.00	10000	159.266674
18540.00	10000	159.2661855
18560.00	10000	159.2657106
18580.00	10000	159.2652231
18600.00	10000	159.264747
18620.00	10000	159.2642621
18640.00	10000	159.2637858
18660.00	10000	159.2633106
18680.00	10000	159.2628265
18700.00	10000	159.2623397
